uniprot	pe	pe_text	length	mw_da	gravy	pI	n_tryptic_7_30	tryptic_per_kda	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	pep_frac_unique	pep_frac_shared	pep_max_shared_genes	pep_n_unique	pep_n_clean	pep_clean_per_kda	pep_coverage_clean	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_gap	pep_coverage_7_30	ensg	y	p_seq
Q9BY50	1	Evidence at protein level	192	21542.265765000007	0.051562499999999935	9.69	10	0.4642037243940759	0.0	0.25	0.036458333333333336	0.09375	0.09375	0	0.0	1.0	0.0	0	10	6	0.2787009537328349	0.3229166666666667	0.4	0.0	0.0	0.6	0.1945876068376068	0.2	0.2	26	0.734375	ENSG00000166562	1.0	0.8964258137846545
Q9BY64	1	Evidence at protein level	529	60906.24956499979	-0.008514851485148498	8.85	20	0.3283735272298418	0.01782178217821782	0.2099009900990099	0.04950495049504951	0.05148514851485148	0.13663366336633664	1	0.0	0.5	0.5	3	10	4	0.065717969117125	0.1379962192816635	0.5	0.2	0.05	0.45	0.1152083364432502	0.0	0.2	38	0.5897920604914934	ENSG00000135226	1.0	0.6013305715881694
Q9BY66	1	Evidence at protein level	1539	174072.954565001	-0.4042235217673795	5.66	77	0.4423432703398347	0.03183885640025991	0.2521117608836907	0.06432748538011696	0.050682261208576995	0.06887589343729694	5	0.0	0.5714285714285714	0.4285714285714285	2	44	20	0.1149678686971942	0.1611435997400909	0.2077922077922078	0.2727272727272727	0.0519480519480519	0.6103896103896104	-0.3054317193236329	0.0649350649350649	0.0649350649350649	75	0.6751137102014295			0.8295851639351568
Q9BY67	1	Evidence at protein level	442	48509.08786499995	-0.27989949748743753	4.64	18	0.3710644910515268	0.017587939698492462	0.21608040201005024	0.05025125628140704	0.05527638190954774	0.07537688442211055	7	0.044854881266490766	0.9444444444444444	0.0555555555555555	1	17	3	0.0618831694448083	0.0678733031674208	0.3888888888888889	0.3888888888888889	0.2777777777777778	0.3888888888888889	-0.2964384362729774	0.0555555555555555	0.0555555555555555	41	0.7036199095022625	ENSG00000182985	1.0	0.7532446259668976
Q9BY76	1	Evidence at protein level	406	45214.086064999974	-0.6614173228346455	9.26	16	0.3538720207016532	0.015748031496062992	0.2178477690288714	0.05774278215223097	0.08136482939632546	0.07611548556430446	1	0.0	1.0	0.0	0	16	8	0.177046591199825	0.229064039408867	0.25	0.25	0.0625	0.5	-0.4681659226190476	0.0	0.0	58	0.5911330049261084			0.7678078433795883
Q9BY77	1	Evidence at protein level	421	46089.28696499994	-0.47190476190476155	10.72	23	0.4990313696427139	0.009523809523809525	0.2523809523809524	0.07142857142857142	0.05238095238095238	0.03333333333333333	1	0.0	1.0	0.0	0	23	15	0.3256586588198973	0.4560570071258907	0.3043478260869565	0.1304347826086956	0.0434782608695652	0.217391304347826	-0.318687605693091	0.0434782608695652	0.0434782608695652	20	0.6912114014251781	ENSG00000100227	1.0	0.8266866087303741
Q9BY78	1	Evidence at protein level	433	47737.373764999946	0.4348729792147821	8.5	15	0.3142192126831596	0.03926096997690531	0.16859122401847576	0.03926096997690531	0.05542725173210162	0.053117782909930716	1	0.0	1.0	0.0	0	15	10	0.2096147202584589	0.2748267898383372	0.1333333333333333	0.2666666666666666	0.0	0.2	-0.0075432138667433	0.1333333333333333	0.2	59	0.4318706697459584	ENSG00000173456	0.0	0.37894076242781416
Q9BY79	1	Evidence at protein level	579	62212.43306499994	-0.05198618307426593	4.59	14	0.22503540386168006	0.06044905008635579	0.14507772020725387	0.09844559585492228	0.08117443868739206	0.08290155440414508	7	0.019642857142857142	1.0	0.0	0	14	2	0.0321690146177324	0.0569948186528497	0.1428571428571428	0.8571428571428571	0.0	0.3571428571428571	-0.075156841088518	0.0	0.0714285714285714	65	0.3609671848013817			0.5807681552852798
Q9BY84	1	Evidence at protein level	665	73101.73096500016	-0.3706766917293236	7.5	30	0.4103869991035298	0.02556390977443609	0.21654135338345865	0.058646616541353384	0.05263157894736842	0.06766917293233082	6	0.0	0.9	0.1	1	27	12	0.1642582217233649	0.2360902255639097	0.1666666666666666	0.3333333333333333	0.1	0.5	-0.173858870807555	0.0333333333333333	0.0333333333333333	61	0.6075187969924812	ENSG00000111266	0.0	0.6662672624225744
Q9BYB0	1	Evidence at protein level	1806	191337.7687650013	-0.5451827242524935	9.33	67	0.3501660985829127	0.005537098560354375	0.2336655592469546	0.12846068660022147	0.09634551495016612	0.04706533776301218	4	0.02182428651371013	0.9552238805970148	0.044776119402985	2	64	53	0.2771663128701375	0.4152823920265781	0.1044776119402985	0.0597014925373134	0.044776119402985	0.6268656716417911	-0.4419368455206858	0.0746268656716417	0.0149253731343283	60	0.544296788482835	ENSG00000251322	1.0	0.8971418611602404
Q9BYB4	1	Evidence at protein level	327	35617.976664999995	-0.06850152905198774	8.03	17	0.4772870778116111	0.03669724770642202	0.18654434250764526	0.06422018348623854	0.08256880733944955	0.06422018348623854	0	0.0	1.0	0.0	0	17	7	0.1966561942655512	0.2415902140672783	0.2352941176470588	0.4705882352941176	0.0	0.1176470588235294	-0.029958006904057	0.0	0.0	40	0.7033639143730887	ENSG00000185838	1.0	0.7023978260479812
Q9BYC5	1	Evidence at protein level	575	66515.77396499987	-0.5511304347826083	7.72	30	0.45102083628743145	0.01391304347826087	0.2678260869565217	0.04695652173913043	0.06608695652173913	0.09739130434782609	0	0.0	1.0	0.0	0	30	21	0.3159128695741044	0.3791304347826087	0.2	0.1333333333333333	0.0	0.5333333333333333	-0.6111063904355667	0.1666666666666666	0.0333333333333333	43	0.6852173913043478	ENSG00000033170	1.0	0.8788401330151612
Q9BYC8	1	Evidence at protein level	188	21404.75486500001	-0.6074468085106385	10.32	7	0.32703014092658694	0.031914893617021274	0.26063829787234044	0.0851063829787234	0.05851063829787234	0.07446808510638298	2	0.0	1.0	0.0	0	7	3	0.1402453313647845	0.1968085106382978	0.2857142857142857	0.2857142857142857	0.1428571428571428	0.5714285714285714	-0.3474332285361697	0.1428571428571428	0.1428571428571428	36	0.4946808510638298	ENSG00000106591	1.0	0.5067200546203392
Q9BYD5	1	Evidence at protein level	112	12376.274065000001	0.011607142857142816	6.05	2	0.1615995241779578	0.125	0.15178571428571427	0.0625	0.07142857142857142	0.08035714285714286	0	0.0	1.0	0.0	0	2	0	0.0	0.0	0.5	1.0	0.0	0.5	0.2949494949494949	0.0	0.0	51	0.4375	ENSG00000105427	0.0	0.456086946707766
Q9BYE0	1	Evidence at protein level	225	24898.774864999963	-0.6982222222222219	11.08	8	0.3213009492786549	0.017777777777777778	0.2577777777777778	0.19111111111111112	0.04888888888888889	0.04888888888888889	1	0.009708737864077669	1.0	0.0	0	8	5	0.2009384239941186	0.3066666666666666	0.125	0.25	0.0	0.375	-0.0404772311022311	0.0	0.0	57	0.4711111111111111			0.6020424216761953
Q9BYE2	1	Evidence at protein level	586	63167.145364999924	-0.3747440273037543	8.71	28	0.4432684085723213	0.032423208191126277	0.1825938566552901	0.07508532423208192	0.08191126279863481	0.07167235494880546	5	0.015873015873015872	0.9642857142857144	0.0357142857142857	1	27	15	0.2376149980246716	0.310580204778157	0.0357142857142857	0.3571428571428571	0.1071428571428571	0.2857142857142857	-0.4660174448567306	0.0357142857142857	0.0	39	0.5767918088737202			0.5373010051194836
Q9BYE3	1	Evidence at protein level	92	9443.520065000006	-1.0510869565217396	8.63	3	0.3176781517221246	0.14130434782608695	0.13043478260869565	0.14130434782608695	0.17391304347826086	0.010869565217391304	0	0.0273972602739726	0.6666666666666666	0.3333333333333333	7	2	0	0.0	0.0	0.3333333333333333	1.0	0.0	0.6666666666666666	-1.570204678362573	0.6666666666666666	0.0	34	0.4565217391304347			0.23594159311698343
Q9BYE7	1	Evidence at protein level	350	39047.41886499997	-0.4234285714285712	4.63	15	0.3841483108489202	0.02857142857142857	0.2914285714285714	0.08	0.07428571428571429	0.05714285714285714	1	0.054380664652567974	1.0	0.0	0	15	7	0.1793828094907044	0.1942857142857142	0.3333333333333333	0.2666666666666666	0.0666666666666666	0.6	-0.2170981948334889	0.2	0.0666666666666666	52	0.6228571428571429			0.7595732182550917
Q9BYE9	1	Evidence at protein level	1310	141542.79566500094	-0.04736434108527124	4.08	46	0.3249900483022206	0.008527131782945736	0.1868217054263566	0.05581395348837209	0.06511627906976744	0.07364341085271318	24	0.0	1.0	0.0	0	46	29	0.2050122792915197	0.3366412213740458	0.1956521739130435	0.0869565217391304	0.1739130434782608	0.6521739130434783	-0.0151345186906346	0.0217391304347826	0.0869565217391304	71	0.5893129770992367	ENSG00000074276	1.0	0.89494437421575
Q9BYF1	1	Evidence at protein level	805	92463.03306500021	-0.4152284263959378	5.23	30	0.32445398994115215	0.01015228426395939	0.22461928934010153	0.046954314720812185	0.05456852791878172	0.11928934010152284	7	0.0	1.0	0.0	0	30	12	0.1298646252881388	0.2024844720496894	0.4	0.1666666666666666	0.2	0.2666666666666666	-0.4372409781418733	0.0666666666666666	0.0	50	0.6124223602484472	ENSG00000130234	1.0	0.8593010898515249
Q9BYG0	1	Evidence at protein level	378	44052.67016499993	-0.23756613756613798	8.0	17	0.38590169304894	0.021164021164021163	0.20634920634920634	0.042328042328042326	0.047619047619047616	0.1402116402116402	4	0.0	1.0	0.0	0	17	8	0.1817188043759483	0.2142857142857142	0.1764705882352941	0.3529411764705882	0.1764705882352941	0.3529411764705882	-0.5390354884193894	0.1176470588235294	0.0588235294117647	35	0.5687830687830688	ENSG00000176597	0.0	0.7268717908393665
Q9BYG3	1	Evidence at protein level	293	34222.199265000025	-0.9623287671232876	10.55	14	0.4090911835206974	0.010273972602739725	0.3287671232876712	0.05821917808219178	0.03767123287671233	0.0821917808219178	1	0.0	1.0	0.0	0	14	10	0.2923888192714977	0.4027303754266211	0.1428571428571428	0.2142857142857142	0.0	0.7142857142857143	-0.5402444889479051	0.0714285714285714	0.0	24	0.5733788395904437	ENSG00000155438	1.0	0.8073861612668152
Q9BYG4	1	Evidence at protein level	376	40883.23376499996	-0.3925531914893615	8.37	14	0.342438665211101	0.010638297872340425	0.25	0.07180851063829788	0.09840425531914894	0.047872340425531915	1	0.0	0.8571428571428571	0.1428571428571428	2	12	7	0.1713243479719289	0.2606382978723404	0.1428571428571428	0.2142857142857142	0.0	0.5	0.065413928177086	0.0	0.0714285714285714	42	0.5372340425531915			0.8634727052504793
Q9BYG5	1	Evidence at protein level	372	41182.236664999975	-0.4481182795698923	5.3	14	0.3399523953466651	0.002688172043010753	0.2446236559139785	0.05913978494623656	0.07258064516129033	0.05913978494623656	1	0.0	0.8571428571428571	0.1428571428571428	2	12	9	0.2186745994992603	0.3870967741935484	0.2142857142857142	0.0714285714285714	0.0	0.4285714285714285	-0.0816234873500883	0.0	0.0714285714285714	52	0.5833333333333334			0.9351552151339532
Q9BYG8	1	Evidence at protein level	508	57691.64426499989	-0.198425196850394	5.54	24	0.41600478380818506	0.00984251968503937	0.2421259842519685	0.04921259842519685	0.051181102362204724	0.08070866141732283	2	0.0	1.0	0.0	0	24	14	0.2428241258295751	0.2755905511811024	0.375	0.0833333333333333	0.0833333333333333	0.375	-0.2301750694075256	0.0416666666666666	0.0	44	0.6318897637795275	ENSG00000147697	1.0	0.8979496785902229
Q9BYH1	1	Evidence at protein level	1024	111781.63916500054	-0.2957831325301195	4.38	24	0.21470431261589992	0.02710843373493976	0.18875502008032127	0.08433734939759036	0.07630522088353414	0.07931726907630522	11	0.0020470829068577278	0.9583333333333334	0.0416666666666666	1	23	10	0.089516869238089	0.1318359375	0.25	0.3333333333333333	0.2083333333333333	0.4166666666666667	-0.4073003330156151	0.0416666666666666	0.0	80	0.3837890625			0.6318715007380968
Q9BYH8	1	Evidence at protein level	718	78060.65926500014	-0.462395543175486	6.6	25	0.3202637568705391	0.020891364902506964	0.18245125348189414	0.07103064066852367	0.06685236768802229	0.05153203342618384	7	0.0	1.0	0.0	0	25	17	0.217916031119572	0.2729805013927576	0.12	0.2	0.04	0.52	-0.2207109439580027	0.0	0.08	73	0.3955431754874652	ENSG00000144802	0.0	0.726499106979533
Q9BYI3	1	Evidence at protein level	521	57625.424865	-0.34069097888675615	8.25	25	0.4338362807487823	0.02495201535508637	0.19385796545105566	0.04990403071017274	0.061420345489443376	0.07293666026871401	2	0.0	1.0	0.0	0	25	11	0.1910086409809218	0.2571976967370441	0.2	0.36	0.04	0.4	-0.1810730034355586	0.0	0.0	38	0.72552783109405			0.6758179065079641
Q9BYJ1	1	Evidence at protein level	711	80543.417865	-0.18846694796061933	6.96	28	0.3476385872639675	0.03375527426160337	0.18846694796061886	0.06751054852320675	0.05625879043600562	0.10548523206751055	4	0.0	0.9642857142857144	0.0357142857142857	2	27	9	0.111813354676716	0.1575246132208157	0.3214285714285714	0.5357142857142857	0.1071428571428571	0.3571428571428571	-0.1710800613697943	0.0714285714285714	0.0357142857142857	50	0.5836849507735584	ENSG00000179148	1.0	0.6123032026719205
Q9BYJ4	1	Evidence at protein level	488	56863.5414649999	-0.4086065573770495	7.48	23	0.4044770938890034	0.0471311475409836	0.26434426229508196	0.0389344262295082	0.036885245901639344	0.0942622950819672	1	0.0	0.8695652173913043	0.1304347826086956	2	20	8	0.14077938276997	0.165983606557377	0.1739130434782608	0.4347826086956521	0.0434782608695652	0.5652173913043478	-0.4267577879163557	0.1739130434782608	0.0434782608695652	32	0.6618852459016393			0.7015728021093393
Q9BYJ9	1	Evidence at protein level	559	60873.60416499988	-0.745340501792114	9.15	17	0.2792671837521062	0.005376344086021506	0.17562724014336917	0.0967741935483871	0.08602150537634409	0.08781362007168458	3	0.03153988868274583	0.5294117647058824	0.4705882352941176	2	9	6	0.0986260673029574	0.1037567084078712	0.2352941176470588	0.1176470588235294	0.1176470588235294	0.6470588235294118	-0.8545672872878756	0.2941176470588235	0.0	93	0.3488372093023256			0.7074511932530643
Q9BYK8	1	Evidence at protein level	2896	322315.96376500366	-0.2729627071823201	8.02	150	0.46538185154664885	0.030041436464088397	0.22513812154696133	0.07251381215469613	0.06906077348066299	0.07147790055248619	7	0.0003475842891901286	1.0	0.0	0	150	88	0.2731968425263189	0.3556629834254143	0.18	0.2733333333333333	0.0266666666666666	0.5333333333333333	-0.1247628815774412	0.0466666666666666	0.0733333333333333	51	0.6947513812154696			0.8491976567993537
Q9BYM8	1	Evidence at protein level	510	57571.64326499991	-0.4978431372549014	5.39	33	0.5731988550005834	0.06274509803921569	0.2372549019607843	0.07647058823529412	0.06274509803921569	0.06470588235294118	2	0.0	1.0	0.0	0	33	12	0.2085727866572242	0.2980392156862745	0.2424242424242424	0.3939393939393939	0.0303030303030303	0.4242424242424242	-0.4440476786782806	0.0909090909090909	0.0	35	0.8509803921568627			0.7081300104128574
Q9BYN0	1	Evidence at protein level	137	14259.148065	-0.13576642335766426	8.47	9	0.6311737530863489	0.0072992700729927005	0.1678832116788321	0.08759124087591241	0.145985401459854	0.058394160583941604	0	0.0	1.0	0.0	0	9	7	0.4912141219005312	0.7226277372262774	0.0	0.1111111111111111	0.0	0.3333333333333333	-0.1475809684143018	0.0	0.0	24	0.8905109489051095			0.6850325341546958
Q9BYN7	1	Evidence at protein level	854	92728.20956500023	-0.5200234192037456	9.07	26	0.2803893240467954	0.03747072599531616	0.19086651053864168	0.11943793911007025	0.07142857142857142	0.06323185011709602	1	0.032335329341317366	1.0	0.0	0	26	13	0.1402847809260833	0.1662763466042154	0.2307692307692307	0.2692307692307692	0.0	0.3076923076923077	-0.68140151678387	0.1538461538461538	0.0	156	0.3665105386416862			0.4506793050828909
Q9BYP7	1	Evidence at protein level	1800	198415.61656500082	-0.5954444444444453	5.95	73	0.36791458890074435	0.018333333333333333	0.23444444444444446	0.06555555555555556	0.05	0.056666666666666664	15	0.0	0.863013698630137	0.136986301369863	3	63	34	0.1714644556787283	0.2272222222222222	0.2465753424657534	0.2054794520547945	0.0958904109589041	0.5342465753424658	-0.5381268740598787	0.0821917808219178	0.0136986301369863	89	0.5311111111111111	ENSG00000196632	1.0	0.8579574906835403
Q9BYP8	1	Evidence at protein level	105	9503.82176500001	0.3495238095238096	3.64	0	0.0	0.3619047619047619	0.05714285714285714	0.047619047619047616	0.29523809523809524	0.009523809523809525	0	0.7325581395348837			0	0	0	0.0	0.0								105	0.0			0.26550306037036936
Q9BYP9	1	Evidence at protein level	154	16265.972165000016	0.060389610389610396	7.78	2	0.12295606925379232	0.3181818181818182	0.06493506493506493	0.09740259740259741	0.032467532467532464	0.032467532467532464	1	0.007407407407407408	0.0	1.0	6	0	0	0.0	0.0	0.5	1.0	0.0	0.0	0.2127777777777777	0.0	0.0	43	0.2142857142857142			0.22897401448998322
Q9BYQ0	1	Evidence at protein level	159	16722.50386500002	0.06226415094339624	7.63	2	0.11959931456113898	0.32075471698113206	0.050314465408805034	0.11320754716981132	0.031446540880503145	0.025157232704402517	1	0.0	0.0	1.0	6	0	0	0.0	0.0	0.5	1.0	0.0	0.0	0.2127777777777777	0.0	0.0	87	0.2075471698113207			0.22052265070094054
Q9BYQ2	1	Evidence at protein level	154	16378.114865000016	0.06493506493506493	7.55	1	0.06105708796419527	0.3246753246753247	0.05844155844155844	0.11688311688311688	0.01948051948051948	0.03896103896103896	1	0.014814814814814815	0.0	1.0	6	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0199999999999999	0.0	0.0	82	0.0974025974025974			0.21078246617041213
Q9BYQ3	1	Evidence at protein level	159	16853.65556500002	0.08176100628930817	7.54	2	0.11866861716062356	0.3270440251572327	0.0440251572327044	0.11320754716981132	0.025157232704402517	0.031446540880503145	1	0.0	0.5	0.5	6	1	0	0.0	0.0	0.5	1.0	0.0	0.0	0.1988888888888888	0.0	0.0	44	0.2075471698113207			0.24859730171420444
Q9BYQ4	1	Evidence at protein level	174	18287.321565000024	0.05977011494252873	7.71	2	0.10936538699181546	0.3275862068965517	0.05747126436781609	0.10344827586206896	0.034482758620689655	0.028735632183908046	1	0.04516129032258064	0.0	1.0	6	0	0	0.0	0.0	0.5	1.0	0.0	0.0	0.2127777777777777	0.0	0.0	54	0.1896551724137931			0.24669200716459372
Q9BYQ5	1	Evidence at protein level	205	21825.004665000026	0.22731707317073158	7.95	1	0.04581900509756426	0.37073170731707317	0.11219512195121951	0.0975609756097561	0.01951219512195122	0.004878048780487805	0	0.11827956989247312	0.0	1.0	3	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.5071428571428571	0.0	0.0	51	0.1365853658536585			0.20772283314231316
Q9BYQ6	1	Evidence at protein level	195	20926.877965000025	0.15948717948717947	7.94	3	0.14335630976667746	0.35384615384615387	0.11794871794871795	0.09743589743589744	0.020512820512820513	0.010256410256410256	0	0.045454545454545456	0.6666666666666666	0.3333333333333333	1	2	0	0.0	0.0	0.3333333333333333	1.0	0.0	0.6666666666666666	0.0983008993070912	0.0	0.0	64	0.3282051282051282			0.3562969040161972
Q9BYQ7	1	Evidence at protein level	146	15240.867965000018	0.14726027397260272	7.72	1	0.06561306103408651	0.3356164383561644	0.08904109589041095	0.0821917808219178	0.04794520547945205	0.0	0	0.0	1.0	0.0	0	1	0	0.0	0.0	0.0	1.0	0.0	0.0	0.3615384615384615	0.0	0.0	133	0.0890410958904109			0.360850882881476
Q9BYR0	1	Evidence at protein level	155	16680.808365000023	0.14451612903225808	7.85	1	0.05994913304670644	0.34838709677419355	0.11612903225806452	0.0967741935483871	0.01935483870967742	0.012903225806451613	0	0.0	0.0	1.0	3	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.5071428571428571	0.0	0.0	49	0.1806451612903225			0.25329241688749277
