is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	ensg	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding
0.0	0.0			0.0	ENSG00000238217	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238221	0.0	0.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238227	10.0	10.0	24.0	94.0	56.875	0.12260416666666667	1.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238228	0.0	0.0	0.0				0.0	18.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238231	0.0	0.0	0.0				0.0	22.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238242	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238243	0.0	0.0	0.0				0.0	29.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238246	0.0	0.0	0.0				0.0	48.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238247	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238249	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238251	0.0	0.0	0.0				0.0	15.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238256	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238258	0.0	0.0	0.0				0.0	61.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238259	0.0	0.0	0.0				0.0	56.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238260	0.0	0.0	0.0				0.0	38.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238263	0.0	0.0	0.0				0.0	7.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238269	0.0	0.0	2.0	12.0	11.0	0.0616	1.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238272	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238273	0.0	0.0	0.0				0.0	107.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238278	0.0	0.0	0.0				0.0	22.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238279	0.0	0.0	0.0				0.0	102.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238280	0.0	0.0	0.0				0.0	86.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238282	0.0	0.0	0.0				0.0	5.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238284	0.0	0.0	0.0				0.0	10.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238286	0.0	0.0	0.0				0.0	32.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238287	0.0	0.0	0.0				0.0	96.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238288	0.0	0.0	0.0				0.0	12.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238290	0.0	0.0	0.0				0.0	81.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238295	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238297	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238300	0.0	0.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238304	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238311	0.0	0.0	0.0				0.0	18.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238317	0.0	0.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238324	0.0	0.0	0.0				0.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238344	0.0	0.0	0.0				0.0	117.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238363	0.0	0.0	0.0				0.0	152.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238364	0.0	0.0	0.0				0.0	12.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238365	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238366	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238372	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238374	0.0	0.0	0.0				0.0	32.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238379	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238386	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238387	0.0	0.0	0.0				0.0	15.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238390	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238391	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238406	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238410	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238417	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238419	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238420	0.0	0.0	0.0				0.0	18.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238423	0.0	0.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238426	0.0	0.0	0.0				0.0	32.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238441	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238443	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238444	0.0	0.0	0.0				0.0	10.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238446	0.0	0.0	0.0				0.0	2.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238457	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238482	0.0	0.0	0.0				0.0	12.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238500	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238516	0.0	0.0	0.0				0.0	35.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238531	0.0	0.0	0.0				0.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238554	0.0	0.0	0.0				0.0	16.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238561	0.0	0.0	0.0				0.0	10.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238578	0.0	0.0	0.0				0.0	143.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238585	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238594	0.0	0.0	0.0				0.0	6.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238597	0.0	0.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238622	0.0	0.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238649	0.0	0.0	0.0				0.0	128.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238650	0.0	0.0	0.0				0.0	147.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238685	0.0	0.0	0.0				0.0	4.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238705	0.0	0.0	0.0				0.0	16.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238711	0.0	0.0	0.0				0.0	9.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238713	0.0	0.0	0.0				0.0	6.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238719	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238723	0.0	0.0	0.0				0.0	17.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238728	0.0	0.0	0.0				0.0	13.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238731	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238735	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238741	0.0	0.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238754	0.0	0.0	0.0				0.0	32.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238755	0.0	0.0	0.0				0.0	7.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238765	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238783	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238793	0.0	0.0	0.0				0.0	140.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238795	0.0	0.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238813	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238825	0.0	0.0	0.0				0.0	47.0	1.0	0.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238829	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238832	0.0	0.0	0.0				0.0	14.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238833	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238835	0.0	0.0	0.0				0.0	124.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238862	0.0	0.0	0.0				0.0	105.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238880	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238886	0.0	0.0	0.0				0.0	124.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238901	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238906	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238913	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238917	0.0	0.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238923	0.0	0.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238926	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238936	0.0	0.0	0.0				0.0	77.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238942	0.0	0.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000238959	0.0	0.0	0.0				0.0	13.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238961	0.0	0.0	0.0				0.0	72.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238963	0.0	0.0	0.0				0.0	4.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238965	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000238966	0.0	0.0	0.0				0.0	5.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239002	0.0	0.0	0.0				0.0	159.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239005	0.0	0.0	0.0				0.0	20.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239014	0.0	0.0	0.0				0.0	70.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239021	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239023	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239035	0.0	0.0	0.0				0.0	22.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239039	0.0	0.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239040	0.0	0.0	0.0				0.0	60.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239041	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239043	0.0	0.0	0.0				0.0	111.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239057	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239078	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239082	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239096	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239099	0.0	0.0	0.0				0.0	6.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239118	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239127	0.0	0.0	0.0				0.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239128	0.0	0.0	0.0				0.0	21.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239129	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239149	0.0	0.0	0.0				0.0	9.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239180	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239183	0.0	0.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239195	0.0	0.0	0.0				0.0	149.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239198	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239201	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239203	0.0	0.0	0.0				0.0	66.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239207	0.0	0.0	0.0				0.0	66.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239211	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239212	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239213	0.0	0.0	0.0				0.0	144.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239215	0.0	0.0	0.0				0.0	11.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239218	0.0	0.0	0.0				0.0	24.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239219	0.0	0.0	0.0				0.0	6.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239221	0.0	0.0	0.0				0.0	11.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239223	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239224	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239246	0.0	0.0	0.0				0.0	10.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239247	0.0	0.0	0.0				0.0	18.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239249	0.0	0.0	0.0				0.0	4.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239254	0.0	0.0	0.0				0.0	14.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239257	0.0	0.0	0.0				0.0	6.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239264	13.0	13.0	31.0	51.0	46.03225806451613	0.8910516129032258	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239268	0.0	0.0	0.0				0.0	7.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239272	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239280	0.0	0.0	0.0				0.0	39.0	1.0	1.0	0.0	0.0
1.0	1.0	6.0	6.0	0.0	ENSG00000239282	1.0	1.0	0.0				0.0	27.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239291	0.0	0.0	0.0				0.0	105.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239300	0.0	0.0	0.0				0.0	148.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239305	2.0	2.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
1.0	1.0	9.0	9.0	0.0	ENSG00000239306	0.0	0.0	20.0	81.0	30.05	0.76118	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239311	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239314	0.0	0.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239317	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239322	0.0	0.0	0.0				0.0	28.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239323	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239335	0.0	0.0	0.0				0.0	65.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239344	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239345	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239351	0.0	0.0	0.0				0.0	22.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239374	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239377	0.0	0.0	0.0				0.0	136.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239381	0.0	0.0	0.0				0.0	7.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239382	2.0	2.0	6.0	32.0	22.5	0.1733	1.0	140.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239388	6.0	6.0	0.0				0.0	98.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239389	29.0	25.0	0.0				0.0	7.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239393	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239396	0.0	0.0	0.0				0.0	5.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239402	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239405	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239413	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239415	0.0	0.0	0.0				0.0	113.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239419	0.0	0.0	0.0				0.0	16.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239426	0.0	0.0	0.0				0.0	44.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239437	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239440	0.0	0.0	0.0				0.0	112.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239443	0.0	0.0	0.0				0.0	11.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239445	0.0	0.0	0.0				0.0	96.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239465	0.0	0.0	0.0				0.0	25.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239466	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239468	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239474	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239480	0.0	0.0	0.0				0.0	77.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239481	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239483	0.0	0.0	0.0				0.0	21.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239486	0.0	0.0	0.0				0.0	119.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239494	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239503	0.0	0.0	0.0				0.0	103.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239508	0.0	0.0	0.0				0.0	4.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239519	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239521	0.0	0.0	0.0				0.0	145.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239523	0.0	0.0	0.0				0.0	128.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239524	0.0	0.0	0.0				0.0	14.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239528	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239533	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239539	0.0	0.0	0.0				0.0	5.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239552	0.0	0.0	0.0				0.0	72.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239553	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239556	0.0	0.0	0.0				0.0	112.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239557	0.0	0.0	0.0				0.0	12.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239559	0.0	0.0	0.0				0.0	9.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239569	0.0	0.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239570	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239572	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239576	0.0	0.0	0.0				0.0	11.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239577	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239589	0.0	0.0	0.0				0.0	95.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239593	0.0	0.0	0.0				0.0	55.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239602	0.0	0.0	0.0				0.0	21.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239605	0.0	0.0	0.0				0.0	131.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239607	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239608	0.0	0.0	0.0				0.0	84.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239614	0.0	0.0	0.0				0.0	15.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239615	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239617	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239622	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239626	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239636	0.0	0.0	0.0				0.0	75.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239641	0.0	0.0	0.0				0.0	6.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239642	0.0	0.0	0.0				0.0	10.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239649	0.0	0.0	0.0				0.0	12.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239650	0.0	0.0	0.0				0.0	50.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239653	0.0	0.0	0.0				0.0	127.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239671	0.0	0.0	0.0				0.0	6.0	1.0	1.0	0.0	0.0
1.0	5.0	2.8	5.0	0.0	ENSG00000239672	5.0	5.0	99.0	32.0	24.565656565656564	0.2616181818181818	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239677	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239686	0.0	0.0	0.0				0.0	34.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239696	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239697	1.0	1.0	0.0				0.0	38.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000239704	0.0	0.0	0.0				0.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000239705	0.0	0.0	0.0				0.0	18.0	1.0	1.0	0.0	0.0
