ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density
ENSG00000116218	Q9NP85	383	42201	-0.1705	9.01	0	0	19	1	383	383	0	0	0	1	0	0	0	0	0	1	0.015665796344647518	0.2506527415143603	0.06527415143603134	0.06788511749347259	0.05483028720626632	2	0.0	0.24512534818941503	0.031666666666666676	0.07500000000000001	3	0.10443864229765012	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	cc	0.4502	5.0	1870.0	8.0	51.60427807486631	0.5731068674053559	0.6875	84.0	634.0	1149.0	75.0	43.53312302839117	0.5517841601392516	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185559	P80370	383	41300	-0.2439	5.22	1	1	11	24	383	360	0	0	18	0	11	0	0	0	0	1	0.10555555555555556	0.19722222222222222	0.06944444444444445	0.09722222222222222	0.058333333333333334	2	0.0	0.08035714285714286	0.013333333333333336	0.013333333333333336	1	0.03333333333333333	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	3	cc	0.2663	8.0	4657.0	5.0	55.14279579128194	0.7524271076926007	0.4375	177.0	3328.0	1149.0	79.66101694915254	51.11177884615385	2.896431679721497	0.0	0.0			0.0	11.0	9.0	3.0	65.0	63.333333333333336	0.7209666666666666	1.0	167.0	1.0	1.0	1.0	0.0	3.3052884615384617
ENSG00000120314	Q9H6Y2	383	42070	-0.4493	4.52	0	0	20	1	383	383	0	0	0	0	0	4	0	0	0	1	0.02349869451697128	0.2950391644908616	0.03655352480417755	0.08877284595300261	0.06005221932114883	0	0.0	0.3565459610027855	0.0811111111111111	0.15130718954248368	4	0.16971279373368145	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	cc	0.4754	23.0	3852.0	7.0	52.98546209761164	0.648942962194277	0.75	9.0	2691.0	1149.0	55.55555555555556	51.17056856187291	2.342036553524804	0.0	0.0			0.0	12.0	12.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0	4.459308807134894
ENSG00000171462	Q6UY11	383	40548	-0.1504	6.2	1	1	10	27	383	357	1	0	17	0	0	0	0	0	0	1	0.11764705882352941	0.18487394957983194	0.09523809523809523	0.11484593837535013	0.05322128851540616	1	0.0	0.06906906906906907	0.019615384615384618	0.032948717948717954	2	0.0700280112044818	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.2466	13.0	1548.0	6.0	63.63049095607235	0.6566253444945418	0.6875	209.0	187.0	1149.0	79.90430622009569	45.45454545454545	0.1627502175805047	0.0	0.0			0.0	1.0	1.0	0.0				0.0	40.0	1.0	1.0	0.0	0.0	5.347593582887701
ENSG00000103248	Q2M296	383	42173	-0.3222	8.97	0	0	19	1	383	383	0	0	0	0	0	0	0	0	0	1	0.015665796344647518	0.2454308093994778	0.08616187989556136	0.0783289817232376	0.04699738903394256	1	0.0	0.1894150417827298	0.039999999999999994	0.053000000000000005	2	0.07571801566579635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.4505	33.0	3028.0	8.0	55.317040951122856	0.6279254261062732	0.875	51.0	1825.0	1149.0	66.66666666666666	53.42465753424658	1.588337684943429	0.0	0.0			0.0	1.0	1.0	11.0	44.0	22.545454545454547	0.7241545454545455	1.0	136.0	1.0	1.0	1.0	0.0	0.547945205479452
ENSG00000150687	O95084	383	43001	-0.6264	9.88	0	1	19	20	383	364	2	0	1	0	0	1	0	0	0	1	0.02197802197802198	0.23076923076923078	0.06043956043956044	0.09615384615384616	0.11538461538461539	3	0.0	0.22941176470588234	0.03653846153846155	0.10525641025641028	5	0.17307692307692307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.4419	15.0	3713.0	2.0	41.96067869647185	0.6342445595016318	0.75	123.0	2438.0	1149.0	78.86178861788618	35.4388843314192	2.121845082680592	0.0	0.0			0.0	0.0	0.0	17.0	83.0	60.11764705882353	0.4253470588235294	1.0	151.0	1.0	1.0	1.0	0.0	0.0
ENSG00000196227	Q9NTX9	383	42052	-0.882	10.42	0	0	19	1	383	383	0	0	0	0	0	0	0	0	0	1	0.013054830287206266	0.26370757180156656	0.08093994778067885	0.06527415143603134	0.04960835509138381	2	0.0	0.25348189415041783	0.08666666666666667	0.2633333333333333	5	0.18798955613577023	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	go	0.4518	12.0	5086.0	4.0	40.05112072355486	0.5596156660503157	0.4375	349.0	3585.0	1149.0	56.16045845272206	36.17852161785216	3.1201044386422976	0.0	0.0			0.0	12.0	11.0	112.0	36.0	15.705357142857142	0.5423535714285714	1.0	122.0	1.0	1.0	1.0	0.0	3.3472803347280333
ENSG00000154227	Q8IU89	383	46316	-0.0358	7.84	6	0	13	1	383	383	0	1	0	0	0	0	0	0	0	1	0.018276762402088774	0.22193211488250653	0.04177545691906005	0.033942558746736295	0.18276762402088773	1	0.02197802197802198	0.22284122562674094	0.10555555555555554	0.10555555555555554	1	0.04699738903394256	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	3	cc	0.2807	9.0	3699.0	12.0	44.09299810759665	0.564992369296821	0.375	229.0	2318.0	1149.0	40.174672489082965	45.42709232096635	2.017406440382941	0.0	0.0			0.0	3.0	3.0	0.0				0.0	10.0	1.0	0.0	0.0	0.0	1.2942191544434858
ENSG00000128408	Q9H4K1	382	45427	-1.2479	10.27	0	0	22	1	382	382	0	0	0	0	0	0	0	0	0	1	0.013089005235602094	0.35602094240837695	0.020942408376963352	0.028795811518324606	0.06282722513089005	2	0.0	0.8184357541899442	0.008571428571428563	0.016851971557853895	3	0.11518324607329843	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	1	4	cc	0.4843	4.0	1490.0	7.0	51.94630872483221	0.6385014872078055	0.5	194.0	147.0	1146.0	56.70103092783505	42.85714285714285	0.1282722513089005	0.0	0.0			0.0	0.0	0.0	5.0	37.0	28.2	0.0012799999999999	1.0	14.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174740	Q96DU9	382	43331	-0.4948	10.04	0	0	23	1	382	382	0	0	0	0	0	0	0	0	0	1	0.015706806282722512	0.3036649214659686	0.041884816753926704	0.08376963350785341	0.10471204188481675	1	0.0	0.5111731843575419	0.05	0.058571428571428566	2	0.06806282722513089	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	5	cc	0.5308	3.0	3206.0	2.0	37.33624454148472	0.5993734595158557	0.75	199.0	1858.0	1146.0	52.26130653266332	28.686759956942947	1.6212914485165797	0.0	0.0			0.0	1.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.5382131324004306
ENSG00000242110	Q9UHK6	382	42387	-0.195	6.38	0	0	17	1	382	382	0	4	0	0	0	0	0	0	0	1	0.015706806282722512	0.2486910994764398	0.0549738219895288	0.09162303664921466	0.08638743455497382	0	0.0	0.36033519553072624	0.07038461538461538	0.13842032967032963	3	0.112565445026178	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	5	cc	0.4011	12.0	4108.0	5.0	43.52482960077897	0.562008041213366	0.9375	31.0	2928.0	1146.0	64.51612903225806	39.8224043715847	2.554973821989529	0.0	0.0			0.0	0.0	0.0	1.0	38.0	38.0	0.4906	1.0	96.0	0.0	1.0	0.0	0.0	0.0
ENSG00000100614	P35813	382	42448	-0.499	5.02	0	0	20	2	382	381	0	1	0	0	0	1	0	1	0	1	0.028871391076115485	0.2677165354330709	0.04461942257217848	0.08398950131233596	0.06561679790026247	2	0.0	0.3557422969187675	0.10423076923076924	0.21423076923076922	4	0.14960629921259844	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	5	4	4	cc	0.4712	119.0	8231.0	6.0	36.42327785202284	0.532252230068553	0.6875	477.0	6605.0	1146.0	74.84276729559748	32.308856926570776	5.7635253054101225	1.0	1.0	4.0	4.0	0.0	30.0	28.0	19.0	29.0	24.31578947368421	0.2110052631578947	1.0	164.0	1.0	1.0	1.0	0.0	4.542013626040878
ENSG00000124702	Q9BQ90	382	43088	-0.3196	8.14	0	0	20	1	382	382	0	0	0	0	0	0	0	0	0	1	0.034031413612565446	0.20418848167539266	0.05759162303664921	0.09162303664921466	0.112565445026178	2	0.0	0.09217877094972067	0.05346153846153845	0.12789835164835162	5	0.18848167539267016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	cc	0.4642	39.0	1869.0	11.0	56.5008025682183	0.6241107187131595	0.5	159.0	561.0	1146.0	69.18238993710692	57.75401069518716	0.4895287958115183	0.0	0.0			0.0	4.0	4.0	84.0	92.0	38.45238095238095	0.9082821428571428	1.0	167.0	1.0	1.0	1.0	0.0	7.1301247771836
ENSG00000011478	Q9NXS2	382	42924	-0.0749	10.25	1	0	14	1	382	382	0	0	1	0	0	0	0	0	0	1	0.007853403141361256	0.20418848167539266	0.10209424083769633	0.06806282722513089	0.07853403141361257	0	0.011019283746556474	0.12849162011173185	0.00921052631578946	0.00921052631578946	1	0.049738219895287955	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	3	cc	0.3262	10.0	2125.0	7.0	57.83529411764706	0.6122569690813138	0.6875	38.0	938.0	1146.0	57.89473684210527	51.06609808102346	0.8184991273996509	0.0	0.0			0.0	1.0	1.0	1.0	69.0	69.0	0.5727	1.0	146.0	1.0	1.0	1.0	0.0	1.0660980810234542
ENSG00000142409	Q6DD87	382	40428	-0.6178	7.89	0	0	14	1	381	381	0	0	0	0	0	3	0	0	0	1	0.047244094488188976	0.2335958005249344	0.09448818897637795	0.12335958005249344	0.047244094488188976	0	0.03591160220994475	0.10364145658263306	0.07142857142857142	0.18067643467643468	5	0.2099737532808399	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.3463	15.0	1940.0	3.0	70.36082474226805	0.6850748466821238	0.8125	134.0	657.0	1146.0	75.3731343283582	64.23135464231355	0.5732984293193717	0.0	0.0			0.0	3.0	3.0	31.0	68.0	43.74193548387097	0.7543516129032258	1.0	168.0	1.0	1.0	1.0	0.0	4.566210045662101
ENSG00000155097	P21283	382	43942	-0.3192	7.58	0	0	26	2	382	381	0	0	0	0	0	1	0	0	0	1	0.007874015748031496	0.27296587926509186	0.028871391076115485	0.028871391076115485	0.09448818897637795	4	0.0	0.2857142857142857	0.013333333333333336	0.013333333333333336	1	0.031496062992125984	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	4	0	9	cc	0.5917	17.0	5635.0	13.0	39.733806566104704	0.5165833631506651	0.5625	182.0	4304.0	1146.0	52.74725274725275	39.26579925650557	3.755671902268761	0.0	0.0			0.0	7.0	7.0	19.0	97.0	22.42105263157895	0.5759526315789474	1.0	154.0	1.0	1.0	1.0	0.0	1.6263940520446096
ENSG00000170989	P21453	382	42811	0.4408	9.91	7	0	16	1	382	382	1	3	0	1	1	1	2	0	0	1	0.034031413612565446	0.16230366492146597	0.031413612565445025	0.04450261780104712	0.10471204188481675	6	0.0	0.11173184357541899	0.032368421052631574	0.05198380566801619	2	0.08376963350785341	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	1	6	cc	0.3737	14.0	2778.0	2.0	47.94816414686825	0.6791669920522178	0.9375	244.0	1385.0	1146.0	62.29508196721312	40.0	1.2085514834205933	1.0	13.0	2.4615384615384617	5.0	0.0	39.0	35.0	1.0	46.0	46.0	0.3613	1.0	9.0	0.0	0.0	0.0	0.0	28.15884476534296
ENSG00000099866	Q13477	382	40155	-0.3651	4.85	1	1	10	19	382	364	0	0	0	0	1	0	3	0	0	1	0.019230769230769232	0.17857142857142858	0.12912087912087913	0.07692307692307693	0.03296703296703297	1	0.005797101449275362	0.07647058823529412	0.08666666666666667	0.14137600097805486	4	0.23626373626373626	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	cc	0.249	9.0	1541.0	5.0	66.25567813108371	0.684592463359852	0.8125	14.0	378.0	1146.0	64.28571428571429	50.0	0.3298429319371728	1.0	1.0	3.0	3.0	0.0	0.0	0.0	2.0	10.0	10.0	0.0001	1.0	89.0	1.0	1.0	0.0	0.0	0.0
ENSG00000204381	Q6UX15	382	43108	-0.6288	4.49	1	1	14	22	382	361	1	2	2	0	0	0	0	0	0	1	0.0332409972299169	0.2742382271468144	0.060941828254847646	0.060941828254847646	0.09141274238227147	2	0.0	0.4836795252225519	0.039999999999999994	0.09406911928651057	4	0.17174515235457063	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	4	cc	0.3248	19.0	2536.0	7.0	47.594637223974765	0.6085039593251235	0.75	124.0	1287.0	1122.0	75.0	42.65734265734265	1.1470588235294117	0.0	0.0			0.0	6.0	6.0	190.0	91.0	57.242105263157896	0.3693584210526315	1.0	0.0	0.0	0.0	0.0	0.0	4.662004662004662
ENSG00000167994	Q8TBN0	382	42637	-0.5113	6.43	0	0	20	1	382	382	0	0	0	0	0	2	0	0	0	1	0.02617801047120419	0.2696335078534031	0.07068062827225131	0.04712041884816754	0.05235602094240838	0	0.0	0.3687150837988827	0.06833333333333336	0.12647008547008548	5	0.19895287958115182	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	go	0.4691	15.0	2325.0	10.0	64.38709677419355	0.7210501120825242	0.375	199.0	977.0	1146.0	81.90954773869346	61.92425793244627	0.8525305410122164	0.0	0.0			0.0	4.0	4.0	0.0				0.0	136.0	1.0	1.0	1.0	0.0	4.094165813715455
ENSG00000152661	P17302	382	43008	-0.2202	8.98	4	0	18	2	382	381	0	12	0	0	0	7	2	0	0	1	0.023622047244094488	0.2125984251968504	0.049868766404199474	0.06036745406824147	0.11286089238845144	3	0.0	0.17366946778711484	0.03653846153846155	0.03653846153846155	1	0.03412073490813648	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	3	25	cc	0.4185	8.0	3083.0	2.0	40.447615958482	0.6135731015431307	0.8125	203.0	1731.0	1146.0	42.85714285714285	34.546504910456385	1.5104712041884816	0.0	0.0			0.0	15.0	12.0	53.0	36.0	21.18867924528302	0.8470566037735848	1.0	0.0	0.0	0.0	0.0	0.0	8.665511265164644
ENSG00000090512	Q9UGM5	382	42055	-0.4444	6.84	0	1	15	16	382	367	3	0	5	0	2	1	0	0	0	1	0.035422343324250684	0.21525885558583105	0.08174386920980926	0.04904632152588556	0.08174386920980926	4	0.0	0.17201166180758018	0.04444444444444445	0.061432748538011686	3	0.14986376021798364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.3567	26.0	1721.0	7.0	49.97094712376525	0.5996183932619801	0.6875	62.0	510.0	1146.0	58.06451612903226	48.431372549019606	0.4450261780104712	0.0	0.0			0.0	0.0	0.0	0.0				0.0	38.0	0.0	1.0	0.0	0.0	0.0
ENSG00000118276	Q9UBX8	382	44914	-0.3351	8.59	1	0	17	1	382	382	8	0	2	0	0	0	0	0	0	1	0.013089005235602094	0.2198952879581152	0.060209424083769635	0.06544502617801047	0.14921465968586387	9	0.0	0.19273743016759776	0.0	0.0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	3	cc	0.3785	11.0	4672.0	9.0	34.43921232876712	0.5260912647062052	0.5	155.0	3368.0	1146.0	66.45161290322581	30.403800475059384	2.93891797556719	0.0	0.0			0.0	11.0	11.0	0.0				0.0	72.0	0.0	1.0	0.0	0.0	3.2660332541567696
ENSG00000111615	Q13601	381	43665	-0.7884	10.48	0	0	17	2	381	380	0	0	0	0	0	3	0	0	0	1	0.010526315789473684	0.3526315789473684	0.06315789473684211	0.034210526315789476	0.060526315789473685	1	0.0	0.6376404494382022	0.07166666666666667	0.15754336349924586	4	0.16052631578947368	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	4	6	cc	0.3893	15.0	10104.0	10.0	35.98574821852731	0.5195105220077884	0.3125	12.0	8946.0	1143.0	50.0	35.580147551978534	7.826771653543307	0.0	0.0			0.0	13.0	13.0	0.0				0.0	157.0	1.0	1.0	1.0	0.0	1.453163424994411
ENSG00000171989	Q9BYZ2	381	41943	0.053	8.89	0	0	19	1	381	381	0	0	0	0	0	0	0	0	0	1	0.02099737532808399	0.2073490813648294	0.04199475065616798	0.07086614173228346	0.06299212598425197	1	0.0	0.1568627450980392	0.039999999999999994	0.05961538461538461	2	0.07086614173228346	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	5	go	0.453	1.0	1746.0	1.0	41.3516609392898	0.5314581807211368	0.6875	98.0	502.0	1143.0	53.06122448979592	30.677290836653388	0.4391951006124234	0.0	0.0			0.0	0.0	0.0	0.0				0.0	9.0	0.0	0.0	0.0	0.0	0.0
ENSG00000082996	O43567	381	42814	-0.4141	4.63	1	1	11	35	381	347	0	0	0	0	1	0	0	0	0	1	0.02881844380403458	0.276657060518732	0.05475504322766571	0.043227665706051875	0.07492795389048991	3	0.0	0.3560371517027864	0.05346153846153845	0.14884628656367782	7	0.3804034582132565	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	4	1	0	1	0	0	0	0	0	0	9	2	6	cc	0.2569	97.0	2336.0	10.0	37.9708904109589	0.5105295039160394	0.4375	155.0	1035.0	1143.0	58.06451612903226	32.94685990338164	0.905511811023622	0.0	0.0			0.0	4.0	4.0	14.0	74.0	56.285714285714285	0.9064142857142856	1.0	150.0	1.0	1.0	1.0	0.0	3.8647342995169085
ENSG00000146535	Q03113	381	44279	-0.3614	10.48	0	0	21	1	381	381	0	1	0	1	0	0	0	0	0	1	0.007874015748031496	0.30183727034120733	0.026246719160104987	0.05511811023622047	0.09448818897637795	2	0.0	0.5042016806722689	0.0	0.0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	9	4	8	cc	0.4743	26.0	4369.0	4.0	54.40604257267109	0.7297092371549748	0.75	147.0	3076.0	1143.0	86.39455782312925	50.61768530559168	2.691163604549432	1.0	2.0	3.0	3.0	0.0	6.0	5.0	8.0	68.0	25.125	0.151675	1.0	164.0	1.0	1.0	1.0	0.0	1.9505851755526658
ENSG00000010318	Q9BWX1	381	43767	-0.8331	8.23	0	0	17	1	381	381	0	0	0	0	0	0	0	0	0	1	0.08136482939632546	0.28083989501312334	0.05774278215223097	0.05774278215223097	0.08398950131233596	1	0.0	0.3585434173669468	0.020000000000000004	0.022500000000000006	2	0.09973753280839895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.3884	27.0	2127.0	11.0	51.05782792665726	0.6228924377479362	0.0625	657.0	324.0	1143.0	57.22983257229832	49.69135802469136	0.2834645669291338	0.0	0.0			0.0	8.0	8.0	14.0	27.0	16.142857142857142	0.6685642857142857	1.0	149.0	1.0	1.0	1.0	0.0	24.691358024691358
ENSG00000166165	P12277	381	42644	-0.4271	5.3	0	0	15	2	381	380	0	4	0	0	0	3	0	0	0	1	0.013157894736842105	0.26052631578947366	0.05263157894736842	0.08421052631578947	0.07894736842105263	1	0.0	0.26685393258426965	0.06833333333333336	0.14153846153846159	5	0.18157894736842106	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	1	5	cc	0.3517	33.0	1420.0	8.0	64.08450704225352	0.7395593131631313	0.625	77.0	197.0	1143.0	87.01298701298701	54.314720812182735	0.1723534558180227	1.0	1.0	23.0	23.0	1.0	1.0	1.0	1.0	21.0	21.0	0.1577	1.0	166.0	1.0	1.0	1.0	0.0	5.0761421319796955
ENSG00000122085	Q7Z6M4	381	43958	-0.6885	4.23	0	0	19	43	381	339	0	0	0	0	0	0	0	0	0	1	0.02654867256637168	0.3421828908554572	0.035398230088495575	0.04129793510324484	0.05604719764011799	1	0.084375	0.33015873015873015	0.16	0.216474358974359	5	0.19469026548672566	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	cc	0.4322	35.0	1587.0	4.0	46.12476370510397	0.5919234956723296	0.8125	14.0	427.0	1143.0	57.14285714285714	37.93911007025761	0.3735783027121609	1.0	1.0	2.0	2.0	0.0	3.0	3.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0	7.02576112412178
ENSG00000141404	P38405	381	44308	-0.5016	6.63	0	0	18	2	381	380	0	2	0	2	0	0	0	0	0	1	0.02368421052631579	0.29736842105263156	0.031578947368421054	0.042105263157894736	0.1	2	0.0	0.4803370786516854	0.031666666666666676	0.09313725490196079	3	0.11842105263157894	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	3	cc	0.4062	13.0	6227.0	12.0	47.486751244580056	0.629454853150329	0.375	300.0	4550.0	1374.0	74.33333333333333	43.86813186813187	3.3114992721979624	0.0	0.0			0.0	11.0	11.0	9.0	26.0	15.666666666666666	0.5561555555555555	1.0	138.0	1.0	1.0	1.0	0.0	2.417582417582418
ENSG00000168005	Q9BUA3	381	41037	-0.7698	4.65	0	0	19	1	381	381	0	0	0	0	0	6	0	0	0	1	0.013123359580052493	0.2755905511811024	0.13910761154855644	0.07611548556430446	0.031496062992125984	0	0.0	0.32212885154061627	0.08666666666666667	0.382150290885585	10	0.42782152230971127	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	3	3	cc	0.463	10.0	1954.0	6.0	63.561924257932446	0.6528646869826231	0.9375	231.0	577.0	1143.0	82.68398268398268	56.32582322357019	0.5048118985126859	0.0	0.0			0.0	15.0	14.0	15.0	84.0	28.466666666666665	0.3446066666666666	1.0	158.0	1.0	1.0	1.0	0.0	25.996533795493935
ENSG00000115459	Q96FG2	381	43046	-0.3391	8.1	0	0	20	1	381	381	0	0	0	0	0	0	0	0	0	1	0.01837270341207349	0.23097112860892388	0.047244094488188976	0.06036745406824147	0.08136482939632546	1	0.0	0.19887955182072828	0.06833333333333336	0.08133333333333337	2	0.07086614173228346	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	6	3	4	cc	0.4646	84.0	2364.0	14.0	54.18781725888325	0.6357525601108904	0.625	432.0	786.0	1143.0	50.92592592592593	56.234096692111954	0.6876640419947506	0.0	0.0			0.0	5.0	5.0	13.0	48.0	24.46153846153846	0.1141923076923076	1.0	145.0	1.0	1.0	1.0	0.0	6.361323155216285
ENSG00000250722	P49908	381	43174	-0.7349	7.83	0	1	16	20	381	362	3	0	0	0	3	1	0	0	0	1	0.04419889502762431	0.22099447513812154	0.06353591160220995	0.04143646408839779	0.049723756906077346	6	0.0	0.22189349112426035	0.05	0.0725438596491228	3	0.11878453038674033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	cc	0.3706	16.0	2056.0	5.0	37.7431906614786	0.630420279278373	0.4375	614.0	1139.0	300.0	42.671009771986974	33.099209833187004	3.796666666666667	0.0	0.0			0.0	0.0	0.0	38.0	89.0	76.02631578947368	0.6715736842105263	1.0	128.0	1.0	1.0	1.0	0.0	0.0
ENSG00000142871	O00622	381	42027	-0.4852	8.1	0	1	24	25	381	357	0	0	11	0	0	1	0	0	0	1	0.10644257703081232	0.24369747899159663	0.0700280112044818	0.0784313725490196	0.06162464985994398	0	0.0	0.3123123123123123	0.05	0.10060897435897437	4	0.1484593837535014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.5711	11.0	2278.0	5.0	50.4828797190518	0.6533988528934038	0.5	224.0	908.0	1143.0	78.125	37.11453744493392	0.7944006999125109	1.0	2.0	3.0	3.0	0.0	7.0	7.0	10.0	25.0	25.0	0.1483	1.0	107.0	1.0	1.0	1.0	0.0	7.709251101321586
ENSG00000188191	P31321	381	43073	-0.4521	5.41	0	0	16	2	381	380	0	2	2	0	0	4	0	0	0	1	0.015789473684210527	0.29473684210526313	0.05263157894736842	0.06315789473684211	0.07631578947368421	1	0.0	0.49157303370786515	0.08730769230769231	0.1962887847446671	4	0.15789473684210525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	cc	0.3715	63.0	2472.0	11.0	62.904530744336576	0.7008540356477924	0.875	94.0	1232.0	1143.0	74.46808510638297	64.36688311688312	1.0778652668416449	0.0	0.0			0.0	1.0	1.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0	0.8116883116883117
ENSG00000176407	Q9P0J7	381	41945	-0.6679	5.41	0	0	15	2	381	380	0	0	0	0	0	7	0	0	0	1	0.031578947368421054	0.21842105263157896	0.05	0.06578947368421052	0.05	3	0.0	0.23314606741573032	0.04300000000000001	0.0481923076923077	3	0.12894736842105264	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	3	9	cc	0.3576	15.0	7500.0	7.0	42.54666666666667	0.4917343310103894	0.375	291.0	6063.0	1143.0	82.81786941580756	40.0956622134257	5.304461942257218	1.0	1.0	3.0	3.0	0.0	66.0	58.0	44.0	34.0	16.045454545454547	0.903859090909091	1.0	164.0	1.0	1.0	1.0	0.0	10.885700148441366
