ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density	pa_n_peptides	pa_n_proteotypic	pa_observed	frac_measured	n_obs	median_log_abundance	log_len	log_pa	log_tryptic
ENSG00000064726	Q9H0C5	482	52771	-0.0942	5.96	0	0	22	1	482	482	0	0	0	0	0	1	0	0	0	1	0.0228215767634854	0.2074688796680498	0.0663900414937759	0.0767634854771784	0.0933609958506224	2	0.0129589632829373	0.093886462882096	0.01625	0.0189423076923076	2	0.0601659751037344	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	5	cc	0.4169	29.0	3194.0	8.0	40.95178459611772	0.5292791687134379	0.75	101.0	1644.0	1446.0	71.28712871287128	31.38686131386861	1.1369294605809128	0.0	0.0			0.0	5.0	5.0	17.0	63.0	31.11764705882353	0.0941176470588235	1.0	164.0	1.0	1.0	1.0	0.0	3.0413625304136254	53.0	38.0	1	0.5	8.0	-0.9393021596463884	2.6830470382388496	1.7323937598229686	1.3424226808222062
ENSG00000122674	P86791	482	55866	-0.3422	6.45	0	0	30	2	482	481	0	0	0	0	0	3	0	0	0	1	0.0166320166320166	0.2536382536382536	0.0498960498960499	0.0436590436590436	0.1143451143451143	1	0.0	0.2757111597374179	0.05	0.1196153846153846	3	0.0769230769230769	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	cc	0.537	40.0	2379.0	15.0	45.271122320302645	0.5625716290074845	0.6875	67.0	863.0	1446.0	76.11940298507463	45.77056778679027	0.5968188105117566	1.0	1.0	4.0	4.0	0.0	3.0	3.0	0.0				0.0	103.0	1.0	1.0	1.0	0.0	3.476245654692932	148.0	0.0	1	0.0	10.0	-0.1951793212788376	2.6830470382388496	2.173186268412274	1.4771212547196624
ENSG00000175634	Q9UBS0	482	53455	-0.3761	7.37	0	0	16	1	482	482	0	0	0	0	0	4	0	0	0	1	0.0145228215767634	0.2468879668049792	0.0954356846473029	0.0809128630705394	0.0809128630705394	1	0.0323974082073434	0.2336244541484716	0.0557142857142856	0.110797619047619	3	0.1244813278008298	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	2	cc	0.2993	60.0	1733.0	15.0	62.26197345643393	0.6623981898283661	0.875	52.0	232.0	1446.0	84.61538461538461	65.08620689655173	0.1604426002766251	0.0	0.0			0.0	0.0	0.0	24.0	67.0	28.125	0.8262333333333333	1.0	164.0	1.0	1.0	1.0	0.0	0.0	74.0	64.0	1	1.0	8.0	-0.3645162531850879	2.6830470382388496	1.8750612633917	1.2041199826559248
ENSG00000146574	P86790	482	55866	-0.3422	6.45	0	0	30	2	482	481	0	0	0	0	0	3	0	0	0	1	0.0166320166320166	0.2536382536382536	0.0498960498960499	0.0436590436590436	0.1143451143451143	1	0.0	0.2757111597374179	0.05	0.1196153846153846	3	0.0769230769230769	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	cc	0.537	35.0	1814.0	15.0	43.27453142227122	0.5633198243991506	0.6875	78.0	287.0	1446.0	74.35897435897436	33.44947735191638	0.1984785615491009	0.0	0.0			0.0	4.0	4.0	0.0				0.0	110.0	1.0	1.0	1.0	0.0	13.937282229965158	148.0	0.0	1	1.0	9.0	-0.1951793212788376	2.6830470382388496	2.173186268412274	1.4771212547196624
ENSG00000025708	P19971	482	49955	0.0655	5.19	0	0	24	11	482	472	0	1	0	0	0	0	0	0	1	1	0.0148305084745762	0.2012711864406779	0.0699152542372881	0.1165254237288135	0.0275423728813559	1	0.0	0.1116071428571428	0.02	0.0551630434782608	3	0.1207627118644067	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	go	0.4804	43.0	1586.0	10.0	69.41992433795713	0.6388727710347882	0.875	119.0	18.0	1446.0	73.94957983193278	55.55555555555556	0.0124481327800829	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	53.0	43.5	0.01595	1.0	84.0	0.0	1.0	0.0	0.0	0.0	600.0	596.0	1	1.0	4.0	2.1072099696478683	2.6830470382388496	2.7788744720027396	1.380211241711606
ENSG00000138757	Q9UN86	482	54121	-0.9821	5.26	0	0	23	2	482	481	0	2	0	0	0	6	0	0	0	1	0.002079002079002	0.3014553014553014	0.1018711018711018	0.0956340956340956	0.0644490644490644	3	0.0021645021645021	0.4354485776805251	0.083235294117647	0.2499046062869591	6	0.2224532224532224	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	3	cc	0.425	127.0	4321.0	12.0	40.15274242073594	0.4980339638783965	0.75	228.0	2644.0	1446.0	65.78947368421053	35.363086232980336	1.8284923928077448	1.0	1.0	2.0	2.0	0.0	27.0	24.0	97.0	99.0	45.65979381443299	0.8079958762886599	1.0	166.0	1.0	1.0	1.0	0.0	10.21180030257186	497.0	433.0	1	1.0	10.0	1.631443769013172	2.6830470382388496	2.6972293427597176	1.3617278360175928
ENSG00000143507	Q9Y6W6	482	52642	-0.2878	7.8	0	0	19	1	482	482	0	0	0	0	0	0	0	0	0	1	0.0290456431535269	0.1908713692946058	0.0684647302904564	0.0622406639004149	0.0539419087136929	3	0.0	0.1266375545851528	0.0534615384615384	0.100054945054945	4	0.1099585062240663	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	4	cc	0.3609	16.0	2589.0	4.0	45.26844341444573	0.640528017128105	0.125	152.0	988.0	1446.0	46.71052631578947	33.198380566801625	0.6832641770401107	0.0	0.0			0.0	11.0	11.0	0.0				0.0	127.0	1.0	1.0	1.0	0.0	11.133603238866398	12.0	12.0	1	0.0	10.0	-1.5686362358410126	2.6830470382388496	1.1139433523068367	1.2787536009528289
ENSG00000205268	Q13946	482	55505	-0.351	7.53	0	0	23	1	482	482	0	1	0	0	0	0	0	0	0	1	0.0186721991701244	0.2136929460580912	0.0352697095435684	0.0456431535269709	0.0954356846473029	1	0.0	0.1550218340611353	0.0133333333333333	0.0346138763197586	4	0.1182572614107883	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	cc	0.4144	27.0	6961.0	13.0	44.07412728056313	0.5030290320248328	0.4375	556.0	4956.0	1446.0	76.97841726618705	40.81920903954802	3.4273858921161824	1.0	4.0	2.25	3.0	0.0	70.0	57.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0	14.124293785310734	34.0	29.0	1	0.75	8.0	-1.1079053973095196	2.6830470382388496	1.5440680443502757	1.3617278360175928
ENSG00000178386	Q9UK11	482	55763	-0.8098	8.87	0	0	26	1	482	482	0	0	0	0	0	0	0	0	0	1	0.0601659751037344	0.2821576763485477	0.0311203319502074	0.0705394190871369	0.0850622406639004	3	0.0	0.3100436681222707	0.013	0.0185882352941176	2	0.0663900414937759	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.4663	13.0	2399.0	5.0	43.14297624010004	0.5840654206729192	0.5	228.0	722.0	1446.0	49.122807017543856	38.78116343490305	0.4993084370677731	0.0	0.0			0.0	0.0	0.0	0.0				0.0	66.0	1.0	1.0	0.0	0.0	0.0	34.0	0.0	1	0.0	6.0	-1.8860566476931635	2.6830470382388496	1.5440680443502757	1.414973347970818
ENSG00000089916	Q9NWQ4	482	54260	-0.9259	8.54	0	0	23	1	482	482	0	0	0	0	0	6	0	0	0	1	0.0331950207468879	0.2966804979253112	0.0580912863070539	0.0414937759336099	0.0601659751037344	3	0.0	0.4868995633187773	0.0575	0.2741293183940242	7	0.2136929460580912	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	go	0.4239	31.0	14021.0	10.0	40.82447756936025	0.5843884765776506	0.4375	80.0	12492.0	1446.0	68.75	39.52929875120077	8.639004149377593	0.0	0.0			0.0	16.0	16.0	57.0	88.0	33.31578947368421	0.9148333333333332	1.0	160.0	1.0	1.0	1.0	0.0	1.2808197246237591	61.0	60.0	1	0.0	10.0	-0.790484985457369	2.6830470382388496	1.792391689498254	1.3617278360175928
ENSG00000171860	Q16581	482	53864	0.205	6.65	7	0	12	1	482	482	2	0	0	0	1	7	2	0	0	1	0.0311203319502074	0.1452282157676348	0.0705394190871369	0.0456431535269709	0.1141078838174273	3	0.0	0.0262008733624454	0.0714285714285714	0.1479605263157894	6	0.1929460580912863	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	3	cc	0.2228	6.0	3434.0	2.0	41.72976121141526	0.5766269720909113	0.8125	92.0	1893.0	1446.0	50.0	36.819862651875326	1.3091286307053942	0.0	0.0			0.0	0.0	0.0	2.0	39.0	38.0	0.08915	1.0	4.0	1.0	0.0	0.0	0.0	0.0	25.0	25.0	1	0.0	6.0	-1.769551078621726	2.6830470382388496	1.414973347970818	1.0791812460476249
ENSG00000116478	Q13547	482	55103	-0.7098	5.16	0	0	23	1	482	482	0	3	0	0	0	7	0	0	0	1	0.0207468879668049	0.2966804979253112	0.0435684647302904	0.0767634854771784	0.1037344398340249	4	0.0237580993520518	0.314410480349345	0.05	0.1606617647058823	4	0.1182572614107883	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	13	cc	0.4174	32.0	2118.0	14.0	49.48064211520303	0.6258994052816212	0.6875	87.0	582.0	1446.0	77.01149425287356	43.986254295532646	0.4024896265560166	1.0	84.0	7.476190476190476	28.0	1.0	5.0	5.0	11.0	54.0	29.454545454545453	0.8528454545454545	1.0	168.0	1.0	1.0	1.0	0.0	8.59106529209622	464.0	282.0	1	1.0	10.0	1.541579243946581	2.6830470382388496	2.667452952889954	1.3617278360175928
ENSG00000163596	Q8NDH6	482	54407	-0.6317	4.97	0	0	21	1	482	482	0	0	0	0	0	0	0	0	0	1	0.0165975103734439	0.2614107883817427	0.0373443983402489	0.0414937759336099	0.0746887966804979	1	0.0	0.3930131004366812	0.0703846153846153	0.1116483516483516	4	0.1161825726141078	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	go	0.386	50.0	7961.0	13.0	41.06268056776787	0.5247990384756669	0.5625	155.0	6357.0	1446.0	76.12903225806451	39.87730061349693	4.396265560165976	0.0	0.0			0.0	0.0	0.0	1.0	38.0	38.0	0.2128	1.0	51.0	1.0	1.0	0.0	0.0	0.0	35.0	32.0	1	1.0	10.0	-0.8961962790440431	2.6830470382388496	1.5563025007672873	1.3222192947339193
ENSG00000162520	Q9H7C4	482	55299	-0.9044	4.28	0	0	25	1	482	482	0	1	0	0	0	2	0	0	0	1	0.0082987551867219	0.3236514522821577	0.0456431535269709	0.0373443983402489	0.0394190871369294	1	0.0	0.6615720524017468	0.0539999999999999	0.1331596638655462	5	0.1701244813278008	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	6	cc	0.4521	15.0	3503.0	5.0	46.017699115044245	0.6385157820004833	0.9375	110.0	1944.0	1446.0	78.18181818181819	36.7798353909465	1.3443983402489628	0.0	0.0			0.0	10.0	10.0	4.0	100.0	92.75	0.132075	1.0	162.0	1.0	1.0	1.0	0.0	5.1440329218107	70.0	67.0	1	1.0	6.0	-0.6073030467403343	2.6830470382388496	1.8512583487190752	1.3979400086720377
ENSG00000204613	Q9UDY6	481	55037	-0.4008	5.83	0	0	28	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0415800415800415	0.2681912681912682	0.0519750519750519	0.0519750519750519	0.0769230769230769	0	0.0	0.3676148796498906	0.0322222222222222	0.0541269841269841	3	0.0914760914760914	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	cc	0.5087	3.0	3825.0	7.0	49.751633986928105	0.6680907423989726	0.75	353.0	2026.0	1443.0	53.82436260623229	44.027640671273446	1.404019404019404	0.0	0.0			0.0	1.0	1.0	0.0				0.0	87.0	1.0	1.0	0.0	0.0	0.493583415597236	12.0	0.0	1				2.682145076373832	1.1139433523068367	1.4471580313422192
ENSG00000147894	Q96LT7	481	54328	-0.0692	6.16	0	0	22	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0187110187110187	0.2286902286902287	0.0478170478170478	0.0519750519750519	0.0831600831600831	1	0.0	0.2166301969365426	0.0534615384615384	0.0659615384615384	3	0.106029106029106	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	7	1	0	0	0	0	0	0	0	0	18	12	21	cc	0.4049	37.0	3231.0	11.0	37.32590529247911	0.5006994177080855	0.4375	95.0	1690.0	1443.0	64.21052631578948	32.899408284023664	1.1711711711711712	1.0	3.0	4.0	7.0	0.0	10.0	8.0	0.0				0.0	78.0	1.0	1.0	1.0	0.0	5.9171597633136095	32.0	32.0	1	0.8	10.0	-1.3010299956639813	2.682145076373832	1.5185139398778875	1.3424226808222062
ENSG00000038210	Q8TCG2	481	54744	-0.5077	5.77	0	0	32	1	481	481	0	0	0	0	0	3	0	0	0	1	0.0187110187110187	0.2827442827442827	0.0706860706860706	0.0686070686070686	0.1039501039501039	1	0.0	0.4113785557986871	0.0575	0.0708333333333333	2	0.0582120582120582	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	8	7	8	cc	0.5845	17.0	3594.0	10.0	37.84084585420145	0.5489981233392128	0.625	131.0	2017.0	1443.0	67.93893129770993	29.74714923153197	1.3977823977823978	0.0	0.0			0.0	13.0	12.0	25.0	86.0	26.32	0.132944	1.0	153.0	1.0	1.0	1.0	0.0	6.4452156668319285	77.0	74.0	1	0.3333333333333333	9.0	-0.4078232426041331	2.682145076373832	1.8920946026904804	1.505149978319906
ENSG00000102794	A6NK06	481	52628	-0.0312	7.5	0	0	21	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0124740124740124	0.185031185031185	0.0623700623700623	0.054054054054054	0.0831600831600831	5	0.0	0.1028446389496717	0.0276666666666666	0.0569166666666666	4	0.1413721413721413	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.399	1.0	2147.0	5.0	47.46157428970656	0.5895971908345924	0.4375	48.0	653.0	1443.0	45.83333333333333	41.50076569678408	0.4525294525294525	0.0	0.0			0.0	1.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.5313935681470137	8.0	8.0	1				2.682145076373832	0.9542425094393249	1.3222192947339193
ENSG00000140488	Q96J87	481	50477	-0.1927	8.81	0	0	15	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0145530145530145	0.158004158004158	0.0935550935550935	0.1122661122661122	0.0706860706860706	1	0.0	0.1859956236323851	0.0	0.0	0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	cc	0.2972	14.0	3373.0	13.0	58.58286391935962	0.629796812780633	0.875	283.0	1644.0	1443.0	80.56537102473497	49.209245742092456	1.1392931392931394	0.0	0.0			0.0	16.0	16.0	0.0				0.0	78.0	1.0	1.0	0.0	0.0	9.732360097323602	21.0	0.0	1	0.0	5.0	-0.4012094932368849	2.682145076373832	1.3424226808222062	1.1760912590556813
ENSG00000106302	Q2M3T9	481	54249	-0.1636	8.48	2	0	20	1	481	481	3	0	5	0	1	0	0	0	0	1	0.0291060291060291	0.1954261954261954	0.0478170478170478	0.0602910602910602	0.1164241164241164	8	0.0	0.1378555798687089	0.0276666666666666	0.0276666666666666	1	0.0311850311850311	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	5	cc	0.3687	8.0	2410.0	5.0	39.83402489626556	0.5239167593784089	0.625	638.0	326.0	1443.0	40.12539184952978	27.91411042944785	0.2259182259182259	0.0	0.0			0.0	0.0	0.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0				2.682145076373832	0.3010299956639812	1.3010299956639813
ENSG00000105221	P31751	481	55769	-0.473	6.31	0	0	30	1	481	481	5	0	1	0	0	8	1	0	0	1	0.0145530145530145	0.288981288981289	0.0519750519750519	0.0561330561330561	0.1081081081081081	1	0.0	0.4726477024070022	0.0566666666666666	0.101078431372549	2	0.0727650727650727	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	9	3	8	cc	0.5379	72.0	5250.0	14.0	57.99999999999999	0.6990273708503061	0.625	249.0	3555.0	1443.0	71.8875502008032	56.849507735583686	2.463617463617464	1.0	6.0	2.0	2.0	0.0	13.0	11.0	102.0	53.0	28.7843137254902	0.8507990196078432	1.0	167.0	1.0	1.0	1.0	0.0	3.6568213783403656	197.0	142.0	1	1.0	9.0	0.9057958803678684	2.682145076373832	2.296665190261531	1.4771212547196624
ENSG00000170075	O60883	481	52771	0.1647	6.99	7	1	12	26	481	456	1	2	1	0	5	0	0	0	0	1	0.0526315789473684	0.1557017543859649	0.0723684210526315	0.0635964912280701	0.087719298245614	4	0.0	0.0810185185185185	0.0683333333333333	0.0769047619047619	2	0.0570175438596491	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	5	1	4	cc	0.2274	8.0	6529.0	2.0	57.72706386889264	0.7502535373135297	0.6875	47.0	5036.0	1443.0	63.82978723404256	56.41382049245433	3.48995148995149	0.0	0.0			0.0	12.0	12.0	4.0	70.0	53.5	0.24975	1.0	33.0	1.0	1.0	1.0	0.0	2.38284352660842	25.0	25.0	1	0.0	2.0	-1.42021640338319	2.682145076373832	1.414973347970818	1.0791812460476249
ENSG00000113240	Q9HAZ1	481	57492	-0.9214	8.82	0	0	23	1	481	481	0	0	0	0	0	2	0	0	0	1	0.0311850311850311	0.3118503118503118	0.0291060291060291	0.0415800415800415	0.0956340956340956	1	0.0	0.5273522975929978	0.05	0.0526923076923076	2	0.0519750519750519	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.4001	42.0	2504.0	13.0	37.30031948881789	0.5182620032254324	0.4375	105.0	953.0	1443.0	61.90476190476191	29.275970619097585	0.6604296604296604	0.0	0.0			0.0	6.0	6.0	2.0	72.0	72.0	0.8414	1.0	148.0	1.0	1.0	1.0	0.0	6.295907660020987	49.0	32.0	1	0.0	10.0	-0.6252516539898961	2.682145076373832	1.6989700043360187	1.3617278360175928
ENSG00000135914	P41595	481	54298	0.2672	9.47	7	0	15	1	481	481	1	0	0	1	0	0	2	0	0	1	0.0166320166320166	0.1704781704781705	0.0457380457380457	0.0395010395010395	0.0997920997920998	5	0.0	0.1225382932166301	0.02	0.0255882352941176	2	0.0727650727650727	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	2	6	cc	0.2763	8.0	2170.0	4.0	39.49308755760369	0.5418416814750723	0.375	437.0	287.0	1443.0	37.29977116704806	26.4808362369338	0.1988911988911988	1.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0				0.0	97.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	0.0	6.0	-2.5228787452803374	2.682145076373832	0.3010299956639812	1.1760912590556813
ENSG00000135537	Q8WV93	481	54845	-0.3152	7.29	0	0	25	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0228690228690228	0.2598752598752599	0.0436590436590436	0.0519750519750519	0.0956340956340956	1	0.0	0.350109409190372	0.032	0.1151428571428571	6	0.1912681912681912	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	cc	0.4558	20.0	5048.0	13.0	39.56022187004755	0.530507803143327	0.625	26.0	3576.0	1443.0	53.84615384615385	37.44407158836689	2.4781704781704783	0.0	0.0			0.0	3.0	3.0	0.0				0.0	146.0	1.0	1.0	1.0	0.0	0.8389261744966443	48.0	48.0	1	1.0	10.0	-0.8538719643217619	2.682145076373832	1.6901960800285136	1.3979400086720377
ENSG00000165312	Q5VV17	481	51063	-0.4337	5.97	0	0	14	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0207900207900207	0.20997920997921	0.1185031185031185	0.081081081081081	0.0623700623700623	0	0.0129870129870129	0.2560175054704595	0.0683333333333333	0.1222731829573935	4	0.1247401247401247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.2742	1.0	3303.0	1.0	53.28489252194974	0.6561060650743139	0.625	383.0	1474.0	1443.0	78.3289817232376	31.95386702849389	1.0214830214830215	0.0	0.0			0.0	6.0	6.0	0.0				0.0	66.0	1.0	1.0	1.0	0.0	4.07055630936228	30.0	29.0	1	0.0	10.0	-0.9625735020593764	2.682145076373832	1.4913616938342726	1.146128035678238
ENSG00000106351	O95081	481	48963	-0.2268	9.52	0	0	13	1	481	481	0	0	0	0	0	1	0	0	0	1	0.0145530145530145	0.1185031185031185	0.1309771309771309	0.1226611226611226	0.079002079002079	1	0.0	0.1028446389496717	0.0399999999999999	0.0714705882352941	2	0.0644490644490644	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	go	0.2655	19.0	4819.0	12.0	58.74662793110604	0.6429184909483266	0.8125	144.0	3229.0	1443.0	70.83333333333334	56.58098482502323	2.2376992376992377	0.0	0.0			0.0	22.0	21.0	0.0				0.0	153.0	1.0	1.0	1.0	0.0	6.813254877671105	105.0	92.0	1	1.0	8.0	-0.0013048416883442	2.682145076373832	2.0253058652647704	1.1139433523068367
ENSG00000100344	Q9NST1	481	52865	0.0996	6.68	1	0	26	1	481	481	2	0	0	0	0	0	0	0	0	1	0.0374220374220374	0.1933471933471933	0.0727650727650727	0.0665280665280665	0.0831600831600831	2	0.0	0.1006564551422319	0.04375	0.1239460784313725	4	0.1268191268191268	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	3	3	3	cc	0.4918	29.0	2753.0	9.0	53.541590991645485	0.6223724302346186	0.625	107.0	1200.0	1443.0	76.63551401869158	47.66666666666667	0.8316008316008316	0.0	0.0			0.0	0.0	0.0	0.0				0.0	134.0	1.0	1.0	1.0	0.0	0.0	11.0	10.0	1	0.0	1.0	-1.214670164989233	2.682145076373832	1.0791812460476249	1.414973347970818
ENSG00000129988	P18428	481	53384	-0.0018	6.68	0	1	13	26	481	456	3	0	1	0	1	0	0	0	0	1	0.006578947368421	0.1973684210526315	0.0570175438596491	0.0548245614035087	0.094298245614035	5	0.0	0.0532407407407407	0.03	0.0864166666666666	5	0.1820175438596491	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	1	3	cc	0.2435	29.0	1825.0	15.0	53.64383561643835	0.6345753102196736	0.625	35.0	344.0	1443.0	62.85714285714285	51.16279069767442	0.2383922383922384	0.0	0.0			0.0	2.0	2.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0	5.813953488372094	205.0	204.0	1				2.682145076373832	2.3138672203691533	1.1139433523068367
ENSG00000122435	Q9NUP7	481	54247	-0.595	8.18	0	0	28	2	481	480	0	0	0	0	0	1	0	0	0	1	0.03125	0.29375	0.0458333333333333	0.0645833333333333	0.0645833333333333	3	0.0	0.5175438596491229	0.0316666666666666	0.0813865546218487	3	0.1041666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.5162	17.0	3128.0	11.0	34.33503836317136	0.4993692671390912	0.75	6.0	1676.0	1443.0	16.666666666666664	29.116945107398568	1.1614691614691617	0.0	0.0			0.0	1.0	1.0	5.0	40.0	23.6	0.8154999999999999	1.0	147.0	1.0	1.0	1.0	0.0	0.5966587112171838	62.0	62.0	1	0.2222222222222222	9.0	-0.679853713888946	2.682145076373832	1.7993405494535817	1.4471580313422192
ENSG00000110060	Q9BZE2	481	55647	-0.605	7.54	0	0	28	2	481	480	0	0	0	0	0	4	0	0	0	1	0.0208333333333333	0.2708333333333333	0.0416666666666666	0.0541666666666666	0.0916666666666666	5	0.0	0.3464912280701754	0.0573529411764705	0.0823529411764705	4	0.1166666666666666	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.5032	10.0	1829.0	4.0	43.08365226899945	0.5420164044267599	0.8125	83.0	300.0	1443.0	57.831325301204814	33.33333333333333	0.2079002079002079	0.0	0.0			0.0	1.0	1.0	12.0	29.0	25.416666666666668	0.7139583333333333	1.0	85.0	1.0	1.0	1.0	0.0	3.333333333333333	68.0	68.0	1				2.682145076373832	1.8388490907372552	1.4471580313422192
ENSG00000188629	Q13360	481	54782	-0.8744	8.24	0	0	28	1	481	481	0	0	0	0	0	0	0	0	0	1	0.0582120582120582	0.2619542619542619	0.0332640332640332	0.0665280665280665	0.081081081081081	1	0.0	0.3107221006564551	0.05	0.1755677655677655	5	0.1309771309771309	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.5111	8.0	2606.0	8.0	43.4382194934766	0.5999631074816125	0.75	320.0	840.0	1443.0	53.43750000000001	38.80952380952381	0.5821205821205822	0.0	0.0			0.0	0.0	0.0	1.0	18.0	18.0	0.083	1.0	39.0	1.0	1.0	0.0	0.0	0.0	7.0	0.0	1				2.682145076373832	0.9030899869919435	1.4471580313422192
